Donor,Recipient,Year,dAid,rInflow,dRestrict,rConflict,dGDP,dUnemployment,dPopulation,rDemo,drColonly,drLanguage,drDistance,polity2,rInflowLead
US,Afghanistan,1999,40.59,877,1,7,10711100,4.300000191,279.30003,0,0,0,11626.58,-7,1011
US,Afghanistan,2000,14.81,1011,0,7,11158100,4.099999905,282.49631,0,0,0,11626.58,-7,1202
US,Albania,1997,37.93,4374,3,2,9783200,5,272.64334,0,0,0,8882.747,5,4220
US,Albania,1998,43.78,4220,2,0,10213800,4.599999905,275.986072,0,0,0,8882.747,5,3695
US,Albania,1999,89.29,3695,1,0,10711100,4.300000191,279.30003,0,0,0,8882.747,5,4755
US,Albania,2000,89.3,4755,0,0,11158100,4.099999905,282.49631,0,0,0,8882.747,5,4358
US,Albania,2001,68.09,4358,0,0,11280100,4.800000191,285.544778,0,0,0,8882.747,5,3765
US,Albania,2002,60.65,3765,1,0,11486300,5.900000095,288.467308,1,0,0,8882.747,7,3362
US,Albania,2003,55.19,3362,2,0,11779500,6.099999905,291.290823,1,0,0,8882.747,7,3840
US,Albania,2004,48.48,3840,2,0,12189400,5.599999905,294.06312,1,0,0,8882.747,7,5947
US,Albania,2005,48.58,5947,3,0,12564300,5.199999809,296.820296,1,0,0,8882.747,9,7914
US,Albania,2006,46.4,7914,4,0,12898400,4.699999809,299.56447,1,0,0,8882.747,9,5737
US,Albania,2007,27.11,5737,5,0,13144400,4.699999809,302.284564,1,0,0,8882.747,9,5754
US,Albania,2008,45.06,5754,5,0,13097200,5.900000095,304.989064,1,0,0,8882.747,9,5137
US,Albania,2009,33.69,5137,4,0,12690000,9.399999619,307.686729,1,0,0,8882.747,9,4711
US,Albania,2010,31.72,4711,5,0,12992000,9.699999809,310.383948,1,0,0,8882.747,9,3612
US,Algeria,1999,0.43,789,1,4,10711100,4.300000191,279.30003,0,0,0,8125.746,-3,906
US,Algeria,2000,1.1,906,0,4,11158100,4.099999905,282.49631,0,0,0,8125.746,-3,875
US,Algeria,2001,0.26,875,0,4,11280100,4.800000191,285.544778,0,0,0,8125.746,-3,1030
US,Algeria,2002,4.03,1030,1,4,11486300,5.900000095,288.467308,0,0,0,8125.746,-3,759
US,Algeria,2003,4.01,759,2,4,11779500,6.099999905,291.290823,0,0,0,8125.746,-3,805
US,Algeria,2004,5.08,805,2,4,12189400,5.599999905,294.06312,0,0,0,8125.746,2,1115
US,Algeria,2005,1.34,1115,3,0,12564300,5.199999809,296.820296,0,0,0,8125.746,2,1300
US,Algeria,2006,3.27,1300,4,0,12898400,4.699999809,299.56447,0,0,0,8125.746,2,1036
US,Algeria,2007,4.96,1036,5,0,13144400,4.699999809,302.284564,0,0,0,8125.746,2,1037
US,Algeria,2008,12.82,1037,5,0,13097200,5.900000095,304.989064,0,0,0,8125.746,2,1485
US,Algeria,2009,11.85,1485,4,0,12690000,9.399999619,307.686729,0,0,0,8125.746,2,1305
US,Algeria,2010,14.66,1305,5,0,12992000,9.699999809,310.383948,0,0,0,8125.746,2,1364
US,Angola,1997,37.15,75,3,7,9783200,5,272.64334,0,0,0,12153.61,-3,66
US,Angola,1998,57.97,66,2,7,10213800,4.599999905,275.986072,0,0,0,12153.61,-3,57
US,Angola,1999,67,57,1,7,10711100,4.300000191,279.30003,0,0,0,12153.61,-3,87
US,Angola,2000,83.43,87,0,7,11158100,4.099999905,282.49631,0,0,0,12153.61,-3,94
US,Angola,2001,46.92,94,0,7,11280100,4.800000191,285.544778,0,0,0,12153.61,-3,92
US,Angola,2002,163.32,92,1,7,11486300,5.900000095,288.467308,0,0,0,12153.61,-2,59
US,Angola,2003,191.17,59,2,1,11779500,6.099999905,291.290823,0,0,0,12153.61,-2,107
US,Angola,2004,140.93,107,2,1,12189400,5.599999905,294.06312,0,0,0,12153.61,-2,188
US,Angola,2005,75.29,188,3,1,12564300,5.199999809,296.820296,0,0,0,12153.61,-2,272
US,Angola,2006,55.42,272,4,0,12898400,4.699999809,299.56447,0,0,0,12153.61,-2,199
US,Angola,2007,54.06,199,5,0,13144400,4.699999809,302.284564,0,0,0,12153.61,-2,221
US,Angola,2008,60.84,221,5,0,13097200,5.900000095,304.989064,0,0,0,12153.61,-2,173
US,Angola,2009,56,173,4,0,12690000,9.399999619,307.686729,0,0,0,12153.61,-2,148
US,Angola,2010,108.12,148,5,0,12992000,9.699999809,310.383948,0,0,0,12153.61,-2,148
US,Argentina,1997,0.42,1961,3,0,9783200,5,272.64334,1,0,0,8678.352,7,1503
US,Argentina,1998,0.37,1503,2,0,10213800,4.599999905,275.986072,1,0,0,8678.352,7,1387
US,Argentina,1999,1.11,1387,1,0,10711100,4.300000191,279.30003,1,0,0,8678.352,8,2317
US,Argentina,2000,1.67,2317,0,0,11158100,4.099999905,282.49631,1,0,0,8678.352,8,3297
US,Argentina,2001,4.4,3297,0,0,11280100,4.800000191,285.544778,1,0,0,8678.352,8,3661
US,Argentina,2002,1.66,3661,1,0,11486300,5.900000095,288.467308,1,0,0,8678.352,8,3129
US,Argentina,2003,12.8,3129,2,0,11779500,6.099999905,291.290823,1,0,0,8678.352,8,4805
US,Argentina,2004,3.66,4805,2,0,12189400,5.599999905,294.06312,1,0,0,8678.352,8,7081
US,Argentina,2005,1.36,7081,3,0,12564300,5.199999809,296.820296,1,0,0,8678.352,8,7327
US,Argentina,2006,2.75,7327,4,0,12898400,4.699999809,299.56447,1,0,0,8678.352,8,5645
US,Argentina,2007,12.78,5645,5,0,13144400,4.699999809,302.284564,1,0,0,8678.352,8,5353
US,Argentina,2008,3.69,5353,5,0,13097200,5.900000095,304.989064,1,0,0,8678.352,8,5780
US,Argentina,2009,3.41,5780,4,0,12690000,9.399999619,307.686729,1,0,0,8678.352,8,4399
US,Argentina,2010,5.83,4399,5,0,12992000,9.699999809,310.383948,1,0,0,8678.352,8,4473
US,Armenia,1997,154.45,2093,3,0,9783200,5,272.64334,0,0,0,10272.02,-6,1144
US,Armenia,1998,89.66,1144,2,0,10213800,4.599999905,275.986072,0,0,0,10272.02,5,1250
US,Armenia,1999,131.59,1250,1,0,10711100,4.300000191,279.30003,0,0,0,10272.02,5,1253
US,Armenia,2000,130.75,1253,0,0,11158100,4.099999905,282.49631,0,0,0,10272.02,5,1762
US,Armenia,2001,124.53,1762,0,0,11280100,4.800000191,285.544778,0,0,0,10272.02,5,1800
US,Armenia,2002,136.58,1800,1,0,11486300,5.900000095,288.467308,0,0,0,10272.02,5,1287
US,Armenia,2003,84.63,1287,2,0,11779500,6.099999905,291.290823,0,0,0,10272.02,5,1833
US,Armenia,2004,86.56,1833,2,0,12189400,5.599999905,294.06312,0,0,0,10272.02,5,2591
US,Armenia,2005,73.57,2591,3,0,12564300,5.199999809,296.820296,0,0,0,10272.02,5,6317
US,Armenia,2006,350.59,6317,4,0,12898400,4.699999809,299.56447,0,0,0,10272.02,5,4351
US,Armenia,2007,81.54,4351,5,0,13144400,4.699999809,302.284564,0,0,0,10272.02,5,3586
US,Armenia,2008,227.4,3586,5,0,13097200,5.900000095,304.989064,0,0,0,10272.02,5,3442
US,Armenia,2009,65.72,3442,4,0,12690000,9.399999619,307.686729,0,0,0,10272.02,5,2979
US,Armenia,2010,56.79,2979,5,0,12992000,9.699999809,310.383948,0,0,0,10272.02,5,2983
US,Azerbaijan,1997,22.85,1450,3,3,9783200,5,272.64334,0,0,0,10439.24,-6,504
US,Azerbaijan,1998,34.08,504,2,0,10213800,4.599999905,275.986072,0,0,0,10439.24,-7,738
US,Azerbaijan,1999,66.89,738,1,0,10711100,4.300000191,279.30003,0,0,0,10439.24,-7,1036
US,Azerbaijan,2000,69.12,1036,0,0,11158100,4.099999905,282.49631,0,0,0,10439.24,-7,1152
US,Azerbaijan,2001,55.26,1152,0,0,11280100,4.800000191,285.544778,0,0,0,10439.24,-7,1164
US,Azerbaijan,2002,75.87,1164,1,0,11486300,5.900000095,288.467308,0,0,0,10439.24,-7,746
US,Azerbaijan,2003,63.05,746,2,0,11779500,6.099999905,291.290823,0,0,0,10439.24,-7,969
US,Azerbaijan,2004,65.59,969,2,0,12189400,5.599999905,294.06312,0,0,0,10439.24,-7,1523
US,Azerbaijan,2005,62.42,1523,3,0,12564300,5.199999809,296.820296,0,0,0,10439.24,-7,2371
US,Azerbaijan,2006,50.13,2371,4,0,12898400,4.699999809,299.56447,0,0,0,10439.24,-7,1166
US,Azerbaijan,2007,55.74,1166,5,0,13144400,4.699999809,302.284564,0,0,0,10439.24,-7,1071
US,Azerbaijan,2008,36.57,1071,5,0,13097200,5.900000095,304.989064,0,0,0,10439.24,-7,834
US,Azerbaijan,2009,46,834,4,0,12690000,9.399999619,307.686729,0,0,0,10439.24,-7,781
US,Azerbaijan,2010,53.86,781,5,0,12992000,9.699999809,310.383948,0,0,0,10439.24,-7,728
US,Bahrain,2003,0.08,59,2,0,11779500,6.099999905,291.290823,0,0,0,11873.87,-7,116
US,Bangladesh,1993,114.92,3291,1,0,8448100,7,260.803255,1,0,0,13036.01,6,3434
US,Bangladesh,1994,226.38,3434,2,0,8795700,6.199999809,263.46898,1,0,0,13036.01,6,6072
US,Bangladesh,1995,121.13,6072,3,0,9019900,5.699999809,266.323717,1,0,0,13036.01,6,8221
US,Bangladesh,1996,54.07,8221,4,0,9361400,5.5,269.393632,1,0,0,13036.01,6,8680
US,Bangladesh,1997,107.4,8680,3,0,9783200,5,272.64334,1,0,0,13036.01,6,8616
US,Bangladesh,1998,136.9,8616,2,0,10213800,4.599999905,275.986072,1,0,0,13036.01,6,6038
US,Bangladesh,1999,292.05,6038,1,0,10711100,4.300000191,279.30003,1,0,0,13036.01,6,7204
US,Bangladesh,2000,85.33,7204,0,0,11158100,4.099999905,282.49631,1,0,0,13036.01,6,7152
US,Bangladesh,2001,193.43,7152,0,0,11280100,4.800000191,285.544778,1,0,0,13036.01,6,5483
US,Bangladesh,2002,137.22,5483,1,0,11486300,5.900000095,288.467308,1,0,0,13036.01,6,4616
US,Bangladesh,2003,125.05,4616,2,0,11779500,6.099999905,291.290823,1,0,0,13036.01,6,8061
US,Bangladesh,2004,105.97,8061,2,0,12189400,5.599999905,294.06312,1,0,0,13036.01,6,11487
US,Bangladesh,2005,92.67,11487,3,0,12564300,5.199999809,296.820296,1,0,0,13036.01,6,14644
US,Bangladesh,2006,84.49,14644,4,0,12898400,4.699999809,299.56447,1,0,0,13036.01,6,12074
US,Bangladesh,2007,98.43,12074,5,0,13144400,4.699999809,302.284564,0,0,0,13036.01,-6,11753
US,Bangladesh,2008,190.54,11753,5,0,13097200,5.900000095,304.989064,0,0,0,13036.01,-6,16651
US,Bangladesh,2009,165.29,16651,4,0,12690000,9.399999619,307.686729,0,0,0,13036.01,5,14819
US,Bangladesh,2010,175.16,14819,5,0,12992000,9.699999809,310.383948,0,0,0,13036.01,5,16707
US,Belarus,2005,15.05,3503,3,0,12564300,5.199999809,296.820296,0,0,0,8370.655,-7,3086
US,Belarus,2006,14.79,3086,4,0,12898400,4.699999809,299.56447,0,0,0,8370.655,-7,2328
US,Belarus,2007,14.7,2328,5,0,13144400,4.699999809,302.284564,0,0,0,8370.655,-7,2390
US,Belarus,2008,12.67,2390,5,0,13097200,5.900000095,304.989064,0,0,0,8370.655,-7,2407
US,Belarus,2009,17.61,2407,4,0,12690000,9.399999619,307.686729,0,0,0,8370.655,-7,2038
US,Belarus,2010,50.3,2038,5,0,12992000,9.699999809,310.383948,0,0,0,8370.655,-7,1964
US,Benin,1997,23.87,48,3,0,9783200,5,272.64334,1,0,0,9947.342,6,47
US,Benin,1998,27.76,47,2,0,10213800,4.599999905,275.986072,1,0,0,9947.342,6,59
US,Benin,1999,26.2,59,1,0,10711100,4.300000191,279.30003,1,0,0,9947.342,6,62
US,Benin,2000,27.55,62,0,0,11158100,4.099999905,282.49631,1,0,0,9947.342,6,75
US,Benin,2001,27.27,75,0,0,11280100,4.800000191,285.544778,1,0,0,9947.342,6,137
US,Benin,2002,34.91,137,1,0,11486300,5.900000095,288.467308,1,0,0,9947.342,6,76
US,Benin,2003,35.72,76,2,0,11779500,6.099999905,291.290823,1,0,0,9947.342,6,185
US,Benin,2004,31.93,185,2,0,12189400,5.599999905,294.06312,1,0,0,9947.342,6,193
US,Benin,2005,25.76,193,3,0,12564300,5.199999809,296.820296,1,0,0,9947.342,6,275
US,Benin,2006,372.53,275,4,0,12898400,4.699999809,299.56447,1,0,0,9947.342,7,258
US,Benin,2007,21.48,258,5,0,13144400,4.699999809,302.284564,1,0,0,9947.342,7,317
US,Benin,2008,87.9,317,5,0,13097200,5.900000095,304.989064,1,0,0,9947.342,7,401
US,Benin,2009,69.27,401,4,0,12690000,9.399999619,307.686729,1,0,0,9947.342,7,486
US,Benin,2010,70.86,486,5,0,12992000,9.699999809,310.383948,1,0,0,9947.342,7,462
US,Bhutan,2002,0.35,14,1,0,11486300,5.900000095,288.467308,0,0,0,12647.57,-10,15
US,Bhutan,2003,1.53,15,2,0,11779500,6.099999905,291.290823,0,0,0,12647.57,-10,17
US,Bhutan,2006,0.09,78,4,0,12898400,4.699999809,299.56447,0,0,0,12647.57,-5,52
US,Bhutan,2008,0.05,42,5,0,13097200,5.900000095,304.989064,0,0,0,12647.57,3,594
US,Bhutan,2009,0.08,594,4,0,12690000,9.399999619,307.686729,0,0,0,12647.57,3,6109
US,Bhutan,2010,0.28,6109,5,0,12992000,9.699999809,310.383948,0,0,0,12647.57,3,10137
US,Bolivia,1997,213.19,1732,3,0,9783200,5,272.64334,1,0,0,6913.281,9,1509
US,Bolivia,1998,141.43,1509,2,0,10213800,4.599999905,275.986072,1,0,0,6913.281,9,1444
US,Bolivia,1999,147.57,1444,1,0,10711100,4.300000191,279.30003,1,0,0,6913.281,9,1761
US,Bolivia,2000,325.29,1761,0,0,11158100,4.099999905,282.49631,1,0,0,6913.281,9,1819
US,Bolivia,2001,143.36,1819,0,0,11280100,4.800000191,285.544778,1,0,0,6913.281,9,1664
US,Bolivia,2002,228.33,1664,1,0,11486300,5.900000095,288.467308,1,0,0,6913.281,9,1376
US,Bolivia,2003,323.94,1376,2,0,11779500,6.099999905,291.290823,1,0,0,6913.281,8,1768
US,Bolivia,2004,212.62,1768,2,0,12189400,5.599999905,294.06312,1,0,0,6913.281,8,2197
US,Bolivia,2005,193.18,2197,3,0,12564300,5.199999809,296.820296,1,0,0,6913.281,8,4025
US,Bolivia,2006,253.06,4025,4,0,12898400,4.699999809,299.56447,1,0,0,6913.281,8,2590
US,Bolivia,2007,199.56,2590,5,0,13144400,4.699999809,302.284564,1,0,0,6913.281,8,2436
US,Bolivia,2008,132.37,2436,5,0,13097200,5.900000095,304.989064,1,0,0,6913.281,8,2837
US,Bolivia,2009,105.57,2837,4,0,12690000,9.399999619,307.686729,1,0,0,6913.281,7,2253
US,Bolivia,2010,65.5,2253,5,0,12992000,9.699999809,310.383948,1,0,0,6913.281,7,2173
US,Bosnia and Herzegovina,1994,116.82,521,2,6,8795700,6.199999809,263.46898,0,0,0,8546.15,0,4061
US,Botswana,1997,0.56,18,3,0,9783200,5,272.64334,1,0,1,14079.47,8,12
US,Botswana,1998,1.42,12,2,0,10213800,4.599999905,275.986072,1,0,1,14079.47,8,5
US,Botswana,2000,1.17,13,0,0,11158100,4.099999905,282.49631,1,0,1,14079.47,8,24
US,Botswana,2001,0.19,24,0,0,11280100,4.800000191,285.544778,1,0,1,14079.47,8,30
US,Botswana,2002,15.83,30,1,0,11486300,5.900000095,288.467308,1,0,1,14079.47,8,27
US,Botswana,2003,17,27,2,0,11779500,6.099999905,291.290823,1,0,1,14079.47,8,34
US,Botswana,2004,27.41,34,2,0,12189400,5.599999905,294.06312,1,0,1,14079.47,8,54
US,Botswana,2005,41.33,54,3,0,12564300,5.199999809,296.820296,1,0,1,14079.47,8,53
US,Botswana,2006,47.91,53,4,0,12898400,4.699999809,299.56447,1,0,1,14079.47,8,49
US,Botswana,2007,249.67,49,5,0,13144400,4.699999809,302.284564,1,0,1,14079.47,8,41
US,Botswana,2008,234.14,41,5,0,13097200,5.900000095,304.989064,1,0,1,14079.47,8,55
US,Botswana,2009,110.45,55,4,0,12690000,9.399999619,307.686729,1,0,1,14079.47,8,66
US,Botswana,2010,57.07,66,5,0,12992000,9.699999809,310.383948,1,0,1,14079.47,8,76
US,Brazil,1997,18.55,4574,3,0,9783200,5,272.64334,1,0,0,8088.514,8,4380
US,Brazil,1998,23.31,4380,2,0,10213800,4.599999905,275.986072,1,0,0,8088.514,8,3887
US,Brazil,1999,21.77,3887,1,0,10711100,4.300000191,279.30003,1,0,0,8088.514,8,6943
US,Brazil,2000,29.97,6943,0,0,11158100,4.099999905,282.49631,1,0,0,8088.514,8,9448
US,Brazil,2001,28.69,9448,0,0,11280100,4.800000191,285.544778,1,0,0,8088.514,8,9439
US,Brazil,2002,32.57,9439,1,0,11486300,5.900000095,288.467308,1,0,0,8088.514,8,6331
US,Brazil,2003,54.65,6331,2,0,11779500,6.099999905,291.290823,1,0,0,8088.514,8,10556
US,Brazil,2004,30.74,10556,2,0,12189400,5.599999905,294.06312,1,0,0,8088.514,8,16664
US,Brazil,2005,51.57,16664,3,0,12564300,5.199999809,296.820296,1,0,0,8088.514,8,17910
US,Brazil,2006,41.97,17910,4,0,12898400,4.699999809,299.56447,1,0,0,8088.514,8,14295
US,Brazil,2007,22.53,14295,5,0,13144400,4.699999809,302.284564,1,0,0,8088.514,8,12195
US,Brazil,2008,41.33,12195,5,0,13097200,5.900000095,304.989064,1,0,0,8088.514,8,14701
US,Brazil,2009,44.2,14701,4,0,12690000,9.399999619,307.686729,1,0,0,8088.514,8,12258
US,Brazil,2010,30.12,12258,5,0,12992000,9.699999809,310.383948,1,0,0,8088.514,8,11763
US,Burkina Faso,1997,16.54,13,3,0,9783200,5,272.64334,0,0,0,9257.965,-4,14
US,Burkina Faso,1998,15.15,14,2,0,10213800,4.599999905,275.986072,0,0,0,9257.965,-4,17
US,Burkina Faso,1999,22.26,17,1,0,10711100,4.300000191,279.30003,0,0,0,9257.965,-4,48
US,Burkina Faso,2000,20.25,48,0,0,11158100,4.099999905,282.49631,0,0,0,9257.965,-3,68
US,Burkina Faso,2001,17.28,68,0,0,11280100,4.800000191,285.544778,0,0,0,9257.965,0,64
US,Burkina Faso,2002,20.49,64,1,0,11486300,5.900000095,288.467308,0,0,0,9257.965,0,60
US,Burkina Faso,2003,17.7,60,2,0,11779500,6.099999905,291.290823,0,0,0,9257.965,0,103
US,Burkina Faso,2004,21.51,103,2,0,12189400,5.599999905,294.06312,0,0,0,9257.965,0,128
US,Burkina Faso,2005,39.11,128,3,0,12564300,5.199999809,296.820296,0,0,0,9257.965,0,222
US,Burkina Faso,2006,23.28,222,4,0,12898400,4.699999809,299.56447,0,0,0,9257.965,0,238
US,Burkina Faso,2007,25.52,238,5,0,13144400,4.699999809,302.284564,0,0,0,9257.965,0,238
US,Burkina Faso,2008,36.07,238,5,0,13097200,5.900000095,304.989064,0,0,0,9257.965,0,416
US,Burkina Faso,2009,495.6,416,4,0,12690000,9.399999619,307.686729,0,0,0,9257.965,0,377
US,Burkina Faso,2010,32.77,377,5,0,12992000,9.699999809,310.383948,0,0,0,9257.965,0,433
US,Burundi,1998,0.17,51,2,4,10213800,4.599999905,275.986072,0,0,0,13039.79,-1,16
US,Burundi,1999,3.18,16,1,4,10711100,4.300000191,279.30003,0,0,0,13039.79,-1,28
US,Burundi,2000,17.61,28,0,4,11158100,4.099999905,282.49631,0,0,0,13039.79,-1,79
US,Burundi,2001,21.16,79,0,4,11280100,4.800000191,285.544778,0,0,0,13039.79,0,120
US,Burundi,2002,31.88,120,1,4,11486300,5.900000095,288.467308,0,0,0,13039.79,2,74
US,Burundi,2003,55.79,74,2,4,11779500,6.099999905,291.290823,0,0,0,13039.79,3,100
US,Burundi,2004,64.7,100,2,4,12189400,5.599999905,294.06312,0,0,0,13039.79,5,186
US,Burundi,2005,69.76,186,3,4,12564300,5.199999809,296.820296,1,0,0,13039.79,6,320
US,Burundi,2006,53.47,320,4,0,12898400,4.699999809,299.56447,1,0,0,13039.79,6,257
US,Burundi,2007,38.32,257,5,0,13144400,4.699999809,302.284564,1,0,0,13039.79,6,255
US,Burundi,2008,50.66,255,5,0,13097200,5.900000095,304.989064,1,0,0,13039.79,6,1505
US,Burundi,2009,68.07,1505,4,0,12690000,9.399999619,307.686729,1,0,0,13039.79,6,841
US,Burundi,2010,54.85,841,5,0,12992000,9.699999809,310.383948,1,0,0,13039.79,6,593
US,Cabo Verde,1997,5.96,920,3,0,9783200,5,272.64334,1,0,0,7131.334,8,812
US,Cabo Verde,1998,8.38,812,2,0,10213800,4.599999905,275.986072,1,0,0,7131.334,8,902
US,Cabo Verde,1999,3.88,902,1,0,10711100,4.300000191,279.30003,1,0,0,7131.334,8,1079
US,Cabo Verde,2000,7.45,1079,0,0,11158100,4.099999905,282.49631,1,0,0,7131.334,8,868
US,Cabo Verde,2001,7.41,868,0,0,11280100,4.800000191,285.544778,1,0,0,7131.334,10,871
US,Cabo Verde,2002,6.84,871,1,0,11486300,5.900000095,288.467308,1,0,0,7131.334,10,745
US,Cabo Verde,2003,7,745,2,0,11779500,6.099999905,291.290823,1,0,0,7131.334,10,1015
US,Cabo Verde,2004,8.43,1015,2,0,12189400,5.599999905,294.06312,1,0,0,7131.334,10,1225
US,Cabo Verde,2005,137.54,1225,3,0,12564300,5.199999809,296.820296,1,0,0,7131.334,10,1780
US,Cabo Verde,2006,8.76,1780,4,0,12898400,4.699999809,299.56447,1,0,0,7131.334,10,2048
US,Cabo Verde,2007,2.69,2048,5,0,13144400,4.699999809,302.284564,1,0,0,7131.334,10,1916
US,Cabo Verde,2008,13.34,1916,5,0,13097200,5.900000095,304.989064,1,0,0,7131.334,10,2238
US,Cabo Verde,2009,6.65,2238,4,0,12690000,9.399999619,307.686729,1,0,0,7131.334,10,1668
US,Cabo Verde,2010,4.77,1668,5,0,12992000,9.699999809,310.383948,1,0,0,7131.334,10,1808
US,Cambodia,1993,85.41,1639,1,2,8448100,7,260.803255,0,0,0,14023.45,1,1404
US,Cambodia,1994,40.77,1404,2,2,8795700,6.199999809,263.46898,0,0,0,14023.45,1,1492
US,Cambodia,1995,56.11,1492,3,2,9019900,5.699999809,266.323717,0,0,0,14023.45,1,1566
US,Cambodia,1996,42.74,1566,4,2,9361400,5.5,269.393632,0,0,0,14023.45,1,1638
US,Cambodia,1997,48.78,1638,3,2,9783200,5,272.64334,0,0,0,14023.45,-7,1436
US,Cambodia,1998,37.83,1436,2,0,10213800,4.599999905,275.986072,0,0,0,14023.45,2,1394
US,Cambodia,1999,23.61,1394,1,0,10711100,4.300000191,279.30003,0,0,0,14023.45,2,2138
US,Cambodia,2000,26.45,2138,0,0,11158100,4.099999905,282.49631,0,0,0,14023.45,2,2462
US,Cambodia,2001,37.03,2462,0,0,11280100,4.800000191,285.544778,0,0,0,14023.45,2,2800
US,Cambodia,2002,81.44,2800,1,0,11486300,5.900000095,288.467308,0,0,0,14023.45,2,2263
US,Cambodia,2003,79.58,2263,2,0,11779500,6.099999905,291.290823,0,0,0,14023.45,2,3553
US,Cambodia,2004,83.36,3553,2,0,12189400,5.599999905,294.06312,0,0,0,14023.45,2,4022
US,Cambodia,2005,107.2,4022,3,0,12564300,5.199999809,296.820296,0,0,0,14023.45,2,5773
US,Cambodia,2006,76.48,5773,4,0,12898400,4.699999809,299.56447,0,0,0,14023.45,2,4246
US,Cambodia,2007,81.78,4246,5,0,13144400,4.699999809,302.284564,0,0,0,14023.45,2,3713
US,Cambodia,2008,79.98,3713,5,0,13097200,5.900000095,304.989064,0,0,0,14023.45,2,3771
US,Cambodia,2009,83.32,3771,4,0,12690000,9.399999619,307.686729,0,0,0,14023.45,2,2986
US,Cambodia,2010,88.6,2986,5,0,12992000,9.699999809,310.383948,0,0,0,14023.45,2,2745
US,Cameroon,1997,2.44,895,3,0,9783200,5,272.64334,0,0,1,10854.13,-4,690
US,Cameroon,1998,8.98,690,2,0,10213800,4.599999905,275.986072,0,0,1,10854.13,-4,824
US,Cameroon,1999,8.18,824,1,0,10711100,4.300000191,279.30003,0,0,1,10854.13,-4,860
US,Cameroon,2000,5.28,860,0,0,11158100,4.099999905,282.49631,0,0,1,10854.13,-4,791
US,Cameroon,2001,5.81,791,0,0,11280100,4.800000191,285.544778,0,0,1,10854.13,-4,984
US,Cameroon,2002,17.71,984,1,0,11486300,5.900000095,288.467308,0,0,1,10854.13,-4,927
US,Cameroon,2003,19.57,927,2,0,11779500,6.099999905,291.290823,0,0,1,10854.13,-4,1309
US,Cameroon,2004,20.98,1309,2,0,12189400,5.599999905,294.06312,0,0,1,10854.13,-4,1458
US,Cameroon,2005,17.99,1458,3,0,12564300,5.199999809,296.820296,0,0,1,10854.13,-4,2920
US,Cameroon,2006,16.59,2920,4,0,12898400,4.699999809,299.56447,0,0,1,10854.13,-4,3392
US,Cameroon,2007,34.75,3392,5,0,13144400,4.699999809,302.284564,0,0,1,10854.13,-4,3771
US,Cameroon,2008,22.64,3771,5,0,13097200,5.900000095,304.989064,0,0,1,10854.13,-4,3463
US,Cameroon,2009,26.39,3463,4,0,12690000,9.399999619,307.686729,0,0,1,10854.13,-4,4161
US,Cameroon,2010,22.75,4161,5,0,12992000,9.699999809,310.383948,0,0,1,10854.13,-4,4754
US,Central African Republic,1998,0.1,6,2,0,10213800,4.599999905,275.986072,0,0,0,11507.79,5,3
US,Central African Republic,1999,0.87,3,1,0,10711100,4.300000191,279.30003,0,0,0,11507.79,5,4
US,Central African Republic,2000,0.04,4,0,0,11158100,4.099999905,282.49631,0,0,0,11507.79,5,11
US,Central African Republic,2001,0.62,11,0,1,11280100,4.800000191,285.544778,0,0,0,11507.79,5,13
US,Central African Republic,2002,4.46,13,1,1,11486300,5.900000095,288.467308,0,0,0,11507.79,5,6
US,Central African Republic,2003,1.08,6,2,1,11779500,6.099999905,291.290823,0,0,0,11507.79,-1,17
US,Central African Republic,2004,22.76,17,2,0,12189400,5.599999905,294.06312,0,0,0,11507.79,-1,24
US,Central African Republic,2005,18.75,24,3,0,12564300,5.199999809,296.820296,0,0,0,11507.79,-1,51
US,Central African Republic,2006,4.07,51,4,2,12898400,4.699999809,299.56447,0,0,0,11507.79,-1,52
US,Central African Republic,2007,40.9,52,5,2,13144400,4.699999809,302.284564,0,0,0,11507.79,-1,88
US,Central African Republic,2008,39.03,88,5,2,13097200,5.900000095,304.989064,0,0,0,11507.79,-1,107
US,Central African Republic,2009,40.98,107,4,2,12690000,9.399999619,307.686729,0,0,0,11507.79,-1,101
US,Central African Republic,2010,27.65,101,5,2,12992000,9.699999809,310.383948,0,0,0,11507.79,-1,134
US,Chad,1997,2.95,18,3,0,9783200,5,272.64334,0,0,0,10861.59,-2,8
US,Chad,1998,3.17,8,2,0,10213800,4.599999905,275.986072,0,0,0,10861.59,-2,24
US,Chad,1999,4.98,24,1,0,10711100,4.300000191,279.30003,0,0,0,10861.59,-2,23
US,Chad,2000,4.06,23,0,0,11158100,4.099999905,282.49631,0,0,0,10861.59,-2,44
US,Chad,2001,3.84,44,0,0,11280100,4.800000191,285.544778,0,0,0,10861.59,-2,47
US,Chad,2002,6.76,47,1,0,11486300,5.900000095,288.467308,0,0,0,10861.59,-2,8
US,Chad,2003,10.08,8,2,0,11779500,6.099999905,291.290823,0,0,0,10861.59,-2,23
US,Chad,2004,69.82,23,2,0,12189400,5.599999905,294.06312,0,0,0,10861.59,-2,31
US,Chad,2005,71.6,31,3,1,12564300,5.199999809,296.820296,0,0,0,10861.59,-2,73
US,Chad,2006,94.29,73,4,3,12898400,4.699999809,299.56447,0,0,0,10861.59,-2,74
US,Chad,2007,108.24,74,5,3,13144400,4.699999809,302.284564,0,0,0,10861.59,-2,96
